person_id,household_id,age,gender,marital_status,family_household_type,household_size,num_children,adults,ages_of_children,region,disability_status,employment_income,self_employment_income,investment_income,rental_property_income,private_pensions_annuities,employment_status,hours_worked,is_jss_recipient,is_sps_recipient,is_slp_recipient,is_nz_super_recipient,housing_costs,familyinc,FTCwgt,IWTCwgt,BSTC0wgt,BSTC01wgt,BSTC1wgt,MFTCwgt,iwtc_elig,MFTC_total,MFTC_elig,sharedcare,sharecareFTCwgt,sharecareBSTC0wgt,sharecareBSTC01wgt,sharecareBSTC1wgt,iwtc,selfempind,maxkiddays,maxkiddaysbstc,pplcnt
1,1,28,Male,Married,Single adult,1,0,1,[],Terenui,True,66834.4827562882,0.0,0.0,0,0,Employed,20,False,False,False,False,406,66834.4827562882,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
2,2,39,Male,Married,Sole parent,3,2,1,"[16, 2]",Powai,False,36703.254907845665,6147.558883179441,0.0,0,0,Employed,30,False,False,False,False,193,42850.81379102511,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,1,365,365,3
3,3,40,Female,Single,Single adult,1,0,1,[],Bretttown,False,33548.045811099015,21814.4120266204,0.0,0,0,Employed,30,False,False,False,False,205,55362.45783771941,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,1,365,365,1
4,4,27,Male,Married,Single adult,1,0,1,[],Tauawapapapa,False,50351.78150355313,0.0,0.0,0,0,Employed,20,False,False,False,False,322,50351.78150355313,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
5,5,24,Male,Single,Sole parent,3,2,1,"[12, 6]",Papapamakau,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,433,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
6,6,45,Male,Divorced,Sole parent,3,2,1,"[9, 12]",Hororongo,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,509,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
7,7,28,Female,Married,Sole parent,4,3,1,"[6, 14, 9]",Raewyn Hill,True,0.0,0.0,0.0,0,0,Unemployed,0,True,True,False,False,384,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,4
8,8,58,Female,Divorced,Sole parent,2,1,1,[4],Mokohorohope,False,71117.12355858432,0.0,0.0,0,0,Employed,30,False,False,False,False,192,71117.12355858432,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
9,9,46,Female,Divorced,Sole parent,4,3,1,"[17, 14, 14]",Rongowakakowhai,True,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,503,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,4
10,10,30,Male,Divorced,Sole parent,3,2,1,"[9, 8]",Phillipsmouth,False,62340.323550418805,0.0,0.0,0,0,Employed,50,False,False,False,False,451,62340.323550418805,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
11,11,32,Female,Divorced,Single adult,1,0,1,[],Horohanga,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,False,False,False,326,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
12,12,42,Male,Married,Sole parent,4,3,1,"[18, 2, 0]",Simpsonport,False,92358.3833724523,0.0,78.34418756601318,0,0,Employed,30,False,False,False,False,593,92436.7275600183,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,4
13,13,31,Male,Divorced,Single adult,1,0,1,[],Hororongowhanga,False,69059.95645895385,0.0,2362.1388377671833,0,0,Employed,50,False,False,False,False,393,71422.09529672103,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
14,14,21,Female,Single,Single adult,1,0,1,[],Tangitipu,False,62829.024729210774,0.0,0.0,0,0,Employed,30,False,False,False,False,158,62829.024729210774,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
15,15,32,Female,Single,Sole parent,2,1,1,[12],Dicksonside,True,45566.94780756039,0.0,0.0,0,0,Employed,20,False,False,False,False,418,45566.94780756039,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
16,16,47,Female,Married,Sole parent,2,1,1,[3],Daviding,False,43636.4620464753,0.0,195.2485410487488,0,0,Employed,20,False,False,False,False,481,43831.71058752405,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
17,17,61,Female,Single,Sole parent,3,2,1,"[13, 7]",Dayland,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,241,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
18,18,75,Male,Married,Sole parent,2,1,1,[17],Ethanleigh,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,True,382,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
19,19,44,Male,Divorced,Single adult,1,0,1,[],Jacquelineton,False,73059.0658762403,0.0,580.1872758912767,0,0,Employed,30,False,False,False,False,471,73639.25315213158,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
20,20,38,Female,Divorced,Sole parent,5,4,1,"[9, 8, 11, 15]",Whakapukemotu,True,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,332,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,5
21,21,60,Male,Single,Single adult,1,0,1,[],Kawarotoiti,False,28562.47566597102,61325.35398716645,690.3174247397124,0,0,Employed,50,False,False,False,False,255,90578.14707787718,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,1,365,365,1
22,22,25,Male,Married,Sole parent,3,2,1,"[18, 1]",Shortberg,False,0.0,0.0,1057.5928588214035,0,0,Unemployed,0,True,True,False,False,230,1057.5928588214035,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
23,23,38,Female,Single,Single adult,1,0,1,[],Huddlestonhaven,False,44081.788125019804,0.0,201.16545958014908,0,0,Employed,40,False,False,False,False,257,44282.953584599956,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
24,24,42,Male,Married,Sole parent,2,1,1,[1],Thompsonside,False,127247.65853974388,0.0,0.0,0,0,Employed,30,False,False,False,False,177,127247.65853974388,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
25,25,69,Female,Single,Single adult,1,0,1,[],Papapakawawaka,False,62398.91563407631,0.0,783.1580515008181,0,0,Employed,50,False,False,False,True,181,63182.073685577125,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
26,26,33,Female,Married,Sole parent,2,1,1,[8],Wharekawa,False,88155.02294758504,0.0,0.0,0,0,Employed,50,False,False,False,False,185,88155.02294758504,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
27,27,34,Male,Married,Single adult,1,0,1,[],Whangamotu,False,0.0,0.0,1247.7647926636707,0,0,Not in Labour Force,0,False,False,False,False,403,1247.7647926636707,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
28,28,29,Male,Married,Single adult,1,0,1,[],Hopeside,True,0.0,0.0,0.0,0,0,Unemployed,0,True,False,False,False,575,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
29,29,73,Female,Divorced,Sole parent,2,1,1,[4],Knightland,False,117117.32901217754,0.0,459.18207069216777,0,0,Employed,30,False,False,False,True,339,117576.5110828697,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
30,30,64,Female,Divorced,Single adult,1,0,1,[],Rohewhakapuke,True,0.0,0.0,1057.6102827327609,0,0,Not in Labour Force,0,False,False,False,False,380,1057.6102827327609,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
31,31,45,Female,Married,Sole parent,2,1,1,[12],Powhanga,False,0.0,0.0,940.5448364701037,0,0,Not in Labour Force,0,False,True,False,False,425,940.5448364701037,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,2
32,32,21,Female,Divorced,Sole parent,3,2,1,"[9, 5]",Carsonneath,False,0.0,0.0,907.2640431879768,0,0,Unemployed,0,True,True,False,False,421,907.2640431879768,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
33,33,32,Male,Divorced,Single adult,1,0,1,[],Dalton Hill,False,0.0,0.0,0.0,0,0,Unemployed,0,True,False,False,False,419,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
34,34,37,Male,Married,Single adult,1,0,1,[],Andersonville,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,False,False,False,314,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
35,35,47,Female,Divorced,Sole parent,3,2,1,"[7, 13]",Southeehaven,False,0.0,0.0,429.16549107082596,0,0,Not in Labour Force,0,False,True,False,False,310,429.16549107082596,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
36,36,39,Female,Married,Single adult,1,0,1,[],Wekatere,False,0.0,0.0,0.0,0,0,Unemployed,0,True,False,False,False,409,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
37,37,40,Male,Married,Sole parent,3,2,1,"[18, 16]",Horotangi,False,0.0,0.0,295.43233489522515,0,0,Not in Labour Force,0,False,True,False,False,411,295.43233489522515,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
38,38,60,Male,Single,Single adult,1,0,1,[],South Montgomeryberg,True,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,False,False,False,184,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,1
39,39,36,Female,Single,Sole parent,3,2,1,"[12, 7]",Nicholsonmouth,False,0.0,0.0,0.0,0,0,Not in Labour Force,0,False,True,False,False,430,0.0,1,1,1,1,1,1,1,1000,1,0,0,0,0,0,1,0,365,365,3
