,value
2020-01-01,0.04967141530112327
2020-01-02,-0.007802333731576298
2020-01-03,0.07681704658115358
2020-01-04,0.17037527479742906
2020-01-05,0.0006810480698350788
2020-01-06,0.006706786232792788
2020-01-07,0.19406585986399216
2020-01-08,0.11891214761408606
2020-01-09,0.0012453324908421395
2020-01-10,0.10847287182847598
2020-01-11,0.01389919457417546
2020-01-12,0.01969208488393817
2020-01-13,0.09648538378310945
2020-01-14,-0.1130147714537316
2020-01-15,-0.08815443385371292
2020-01-16,0.03413269285903526
2020-01-17,-0.0048975698647676785
2020-01-18,0.13383437181374427
2020-01-19,0.017631327387637938
2020-01-20,-0.02677253880822794
2020-01-21,0.2670468046029988
2020-01-22,0.10392839404773199
2020-01-23,0.1392829409507201
2020-01-24,-0.003920601753875791
2020-01-25,0.0901400408004938
2020-01-26,0.16169466860954085
2020-01-27,0.0415271482818661
2020-01-28,0.20022040424420576
2020-01-29,0.10861082980330024
2020-01-30,0.14552942020139523
2020-01-31,0.12055223034332536
2020-02-01,0.37197480640270103
2020-02-02,0.19142136186355602
2020-02-03,0.09302408782730152
2020-02-04,0.28707376831875264
2020-02-05,0.08875900849687368
2020-02-06,0.23775382937999362
2020-02-07,0.026924553877082702
2020-02-08,0.09609705776075936
2020-02-09,0.25462588262305696
2020-02-10,0.3148105134212278
2020-02-11,0.26412477992622596
2020-02-12,0.24144721995394708
2020-02-13,0.22892577501938438
2020-02-14,0.1172080419271127
2020-02-15,0.19909991650992676
2020-02-16,0.231044556638961
2020-02-17,0.3888447527423735
2020-02-18,0.3235184554628703
2020-02-19,0.11887670735529288
2020-02-20,0.33361321621658796
2020-02-21,0.2687206876210189
2020-02-22,0.24556081201759689
2020-02-23,0.38044473731782175
2020-02-24,0.4284011570688722
2020-02-25,0.42445331311643913
2020-02-26,0.25342764526809763
2020-02-27,0.31245225639078217
2020-02-28,0.3825239335018022
2020-02-29,0.4529761994592239
2020-03-01,0.3135283593480011
2020-03-02,0.3489039818516906
2020-03-03,0.26286047850301164
2020-03-04,0.25989740988108956
2020-03-05,0.4667947509141186
2020-03-06,0.5271902679173233
2020-03-07,0.39038934928774977
2020-03-08,0.5039677476205278
2020-03-09,0.4458021567216309
2020-03-10,0.35115067514189724
2020-03-11,0.4578263075387932
2020-03-12,0.581514500020091
2020-03-13,0.430152335848041
2020-03-14,0.596223401725979
2020-03-15,0.18380862212114607
2020-03-16,0.5339974793531851
2020-03-17,0.466536032125022
2020-03-18,0.4339546866401603
2020-03-19,0.4790555957258394
2020-03-20,0.27714672299774207
2020-03-21,0.4599605220596223
2020-03-22,0.5236630643800904
2020-03-23,0.6417653080886094
2020-03-24,0.44817297817263524
2020-03-25,0.42517473609622347
2020-03-26,0.46187248841263073
2020-03-27,0.609612500926834
2020-03-28,0.5569714965081372
2020-03-29,0.477144461551007
2020-03-30,0.5874713216245886
2020-03-31,0.5518764296335993
2020-04-01,0.6450572701376263
2020-04-02,0.4840115580821443
2020-04-03,0.527474749195645
2020-04-04,0.5270542449277481
2020-04-05,0.4259376618132942
2020-04-06,0.6079252807185059
2020-04-07,0.6104428766155794
2020-04-08,0.5908727914473786
2020-04-09,0.57292682883116
2020-04-10,0.46087256434917545
2020-04-11,0.5663692026632231
2020-04-12,0.5801863796726242
2020-04-13,0.5402542007886815
2020-04-14,0.6103774529297846
2020-04-15,0.6729352061633815
2020-04-16,0.8271728069885229
2020-04-17,0.6620360945361959
2020-04-18,0.6763574487108306
2020-04-19,0.6491819144474797
2020-04-20,0.4707734808797344
2020-04-21,0.666023311250259
2020-04-22,0.6807218161748256
2020-04-23,0.9270471028147937
2020-04-24,0.6675108914736949
2020-04-25,0.7229258185707107
2020-04-26,0.6953240037523672
2020-04-27,0.5879514733464806
2020-04-28,0.8251256549454781
2020-04-29,0.7920607731481956
2020-04-30,0.801994760969365
2020-05-01,0.6379769171711286
2020-05-02,0.8752191901297546
2020-05-03,0.6007787491424587
2020-05-04,0.805673661187256
2020-05-05,0.972057610773769
2020-05-06,0.6599825120652444
2020-05-07,0.7084304680035783
2020-05-08,0.7810494738581617
2020-05-09,0.7267608683233199
2020-05-10,0.6280661870138687
2020-05-11,0.7960129239866268
2020-05-12,0.6889503515189558
2020-05-13,0.8485640623406266
2020-05-14,0.7152864922392703
2020-05-15,0.9682464525499468
2020-05-16,0.7409517792001113
2020-05-17,0.7930950531987095
2020-05-18,0.9126770229417862
2020-05-19,0.714262965946966
2020-05-20,0.8661194874363166
2020-05-21,0.9801118657896886
2020-05-22,0.6946733632908653
2020-05-23,0.8799091689857605
2020-05-24,0.8934581589429147
2020-05-25,0.9516762630813456
2020-05-26,0.7558230012013485
2020-05-27,0.7534965073662712
2020-05-28,0.9437604216219309
2020-05-29,0.9272888287691018
2020-05-30,0.928663742865913
2020-05-31,0.9442833751665651
2020-06-01,0.8476601784445607
2020-06-02,0.9449121167040522
2020-06-03,0.9570180907033622
2020-06-04,0.8622997979563994
2020-06-05,1.126336487259054
2020-06-06,0.9931664246212993
2020-06-07,0.8326768791953978
2020-06-08,1.023486686164588
2020-06-09,0.8663872546640148
2020-06-10,1.0485879784465344
2020-06-11,1.0917631723585717
2020-06-12,0.8998594790082024
2020-06-13,1.084289420153348
2020-06-14,1.0352539963081078
2020-06-15,1.082206015999449
2020-06-16,1.195703394650937
2020-06-17,0.9875093811707975
2020-06-18,0.9426986727208775
2020-06-19,0.9351449425796164
2020-06-20,0.9485394534311672
2020-06-21,1.0284344073718426
2020-06-22,1.0762838721804597
2020-06-23,1.0758618510173394
2020-06-24,1.1369351923734818
2020-06-25,1.0615411530432124
2020-06-26,1.2116184679566957
2020-06-27,1.0458234733027105
2020-06-28,1.3503301696710102
2020-06-29,1.1469040841740912
2020-06-30,1.0046456901415044
2020-07-01,0.9892962923625636
2020-07-02,1.1506568800785355
2020-07-03,1.0860874564071739
2020-07-04,1.1858578807345106
2020-07-05,1.1678056901681981
2020-07-06,1.1192231328306983
2020-07-07,1.0478507486750872
2020-07-08,0.9870694943988836
2020-07-09,1.09992681804631
2020-07-10,1.2362422890709015
2020-07-11,1.178035880437117
2020-07-12,1.0380767245384397
2020-07-13,1.185992791380299
2020-07-14,1.2132305331536066
2020-07-15,1.0923371479461519
2020-07-16,1.2021194985463601
2020-07-17,1.1985919561819494
2020-07-18,1.0844981509398293
2020-07-19,1.2405980131432621
2020-07-20,1.2669218261307993
2020-07-21,1.3251725941970458
2020-07-22,1.3282717714685506
2020-07-23,1.0911487258548933
2020-07-24,1.1411572550446323
2020-07-25,1.2924673821425527
2020-07-26,1.2983665468984498
2020-07-27,1.3045168168233758
2020-07-28,1.6443092936437855
2020-07-29,1.322149292033172
2020-07-30,1.3846409013674574
2020-07-31,1.37250861008426
2020-08-01,1.3482716552510616
2020-08-02,1.2576297020419895
2020-08-03,1.3710776449408932
2020-08-04,1.2239222978233513
2020-08-05,1.2835470549886498
2020-08-06,1.2647166572652826
2020-08-07,1.3274645223723671
2020-08-08,1.556767061486628
2020-08-09,1.1445987819456445
2020-08-10,1.4059754166278127
2020-08-11,1.1821019068569385
2020-08-12,1.3022044037825025
2020-08-13,1.4643167464437246
2020-08-14,1.3678737850420764
2020-08-15,1.2596954017251418
2020-08-16,1.3019636049776175
2020-08-17,1.4474778471826242
2020-08-18,1.3125055055029853
2020-08-19,1.4132121240184385
2020-08-20,1.4021475454361645
2020-08-21,1.3384544230707438
2020-08-22,1.6240329631494
2020-08-23,1.4790545528342107
2020-08-24,1.2191724883221913
2020-08-25,1.4463562748504368
2020-08-26,1.3675562932821974
2020-08-27,1.5250023696242008
2020-08-28,1.3665310586868504
2020-08-29,1.4403335847689729
2020-08-30,1.5083300531992507
2020-08-31,1.5504309411037591
2020-09-01,1.3498498773667116
2020-09-02,1.4424534908737365
2020-09-03,1.4344331797272778
2020-09-04,1.4226188839715446
2020-09-05,1.6705213276425677
2020-09-06,1.5404981710960957
2020-09-07,1.3799357009520377
2020-09-08,1.6038343874765622
2020-09-09,1.73028790885789
2020-09-10,1.6273429115972835
2020-09-11,1.3781834853323096
2020-09-12,1.4877211710266278
2020-09-13,1.6688597896174575
2020-09-14,1.4774258245224594
2020-09-15,1.5985988102845023
2020-09-16,1.6377043691983555
2020-09-17,1.4735720130831558
2020-09-18,1.566336621020326
2020-09-19,1.2541865190051409
2020-09-20,1.4818985852641615
2020-09-21,1.5651046306438166
2020-09-22,1.4716072239721898
2020-09-23,1.7656507689473806
2020-09-24,1.4654195971436959
2020-09-25,1.5704533826556029
2020-09-26,1.6335559854394526
2020-09-27,1.7706333530029972
2020-09-28,1.488943905363984
2020-09-29,1.754870592082966
2020-09-30,1.6456016193549707
2020-10-01,1.5524515445337592
2020-10-02,1.7028368534504237
2020-10-03,1.6825565719669855
2020-10-04,1.6086530110793014
2020-10-05,1.681679003679725
2020-10-06,1.642191531880089
2020-10-07,1.6980987224769322
2020-10-08,1.7589841517894542
2020-10-09,1.8573968623374268
2020-10-10,1.581037727225749
2020-10-11,1.9241467109596027
2020-10-12,1.521658689927268
2020-10-13,1.707713056761502
2020-10-14,1.7877473832990602
2020-10-15,1.7630389458096478
2020-10-16,1.6786939034396275
2020-10-17,1.7261757267715017
2020-10-18,1.7037119547268877
2020-10-19,1.7000996688838923
2020-10-20,1.850020450665958
2020-10-21,1.8067858859459023
2020-10-22,1.7078174742088745
2020-10-23,1.8730925176638071
2020-10-24,1.819886578593685
2020-10-25,1.8764669347754623
2020-10-26,1.86416770346947
2020-10-27,1.7243294145704433
2020-10-28,1.757234908028496
2020-10-29,1.8940064689460614
2020-10-30,1.8863382313626236
2020-10-31,1.8292351418084045
2020-11-01,1.84908213592124
2020-11-02,1.971139983554746
2020-11-03,1.790240451477863
2020-11-04,1.910131424863992
2020-11-05,1.8412265178891407
2020-11-06,1.8457017591953504
2020-11-07,1.9833716611023338
2020-11-08,1.9620597071879597
2020-11-09,1.9668931322747627
2020-11-10,2.022114145775674
2020-11-11,1.899690745609059
2020-11-12,1.9718097549608218
2020-11-13,1.878611878557522
2020-11-14,1.948079285851254
2020-11-15,1.9086724415511835
2020-11-16,1.9374104398727658
2020-11-17,1.9932506423027276
2020-11-18,1.8579369678212312
2020-11-19,2.1550218600986666
2020-11-20,1.8512054907656925
2020-11-21,1.8364124640224317
2020-11-22,2.0796665090367537
2020-11-23,2.049045787468583
2020-11-24,2.038315596163047
2020-11-25,2.0447622617698014
2020-11-26,1.9867271299442242
2020-11-27,1.9042504664658748
2020-11-28,2.007580455819373
2020-11-29,1.4582706307903106
2020-11-30,2.780095786734201
2020-12-01,1.882354094798289
2020-12-02,1.3396022425659906
2020-12-03,1.7428913266776052
2020-12-04,2.3303451634204997
2020-12-05,1.5490203577568202
2020-12-06,1.3422236835468548
2020-12-07,2.19494976919353
2020-12-08,2.1959732568869783
2020-12-09,1.5944454597030961
2020-12-10,1.6231693555053417
2020-12-11,2.185639949886109
2020-12-12,0.8415325268021407
2020-12-13,0.8740289804987558
2020-12-14,1.425244622998051
2020-12-15,1.8292422786305222
2020-12-16,2.248726052478404
2020-12-17,3.1802849735596417
2020-12-18,2.6861276985616156
2020-12-19,1.8720491760292584
2020-12-20,1.984787033677849
2020-12-21,1.1979765082897529
2020-12-22,1.9851894912060881
2020-12-23,1.7690730888638893
2020-12-24,2.2581748482704715
2020-12-25,1.3382152451581417
2020-12-26,2.415477211392938
2020-12-27,3.2261911304020625
2020-12-28,1.912991881234514
2020-12-29,2.321369377679153
2020-12-30,2.55211519336889
2020-12-31,1.6790236224913309
2021-01-01,2.1792739854483334
2021-01-02,2.010073920625436
2021-01-03,2.0781408788390654
2021-01-04,1.3815921729156266
2021-01-05,2.019608139407154
2021-01-06,2.3983986329963596
2021-01-07,3.1609148862360334
2021-01-08,2.7674166608681654
2021-01-09,3.7225459660092453
2021-01-10,1.3861219496895605
2021-01-11,2.6978565093765425
2021-01-12,2.1466736045906814
2021-01-13,3.751842346574138
2021-01-14,1.3533613717158788
2021-01-15,1.328222526255379
2021-01-16,1.5204858836447823
2021-01-17,0.30088342055215445
2021-01-18,1.5793959826553912
2021-01-19,1.3926938707570415
2021-01-20,2.1203150291809663
2021-01-21,2.2734047806217275
2021-01-22,3.500936671372709
2021-01-23,2.76033907054884
2021-01-24,1.5384770754700776
2021-01-25,1.2812682629213135
2021-01-26,2.3935353372052046
2021-01-27,0.9438134343834863
2021-01-28,3.465167012683483
2021-01-29,2.9435520965770294
2021-01-30,1.6246594783162362
2021-01-31,0.629492376727298
2021-02-01,3.0830978993323304
2021-02-02,1.9083681237979058
2021-02-03,2.9902530495787696
2021-02-04,0.7244578729645061
2021-02-05,1.5204999816369817
2021-02-06,2.0041949597745465
2021-02-07,2.0375844750117937
2021-02-08,1.639947622816605
2021-02-09,2.498279945877999
2021-02-10,1.1459036564939244
2021-02-11,1.8860964119829653
2021-02-12,2.096236505369519
2021-02-13,2.4115510672469993
2021-02-14,2.569291902471112
2021-02-15,1.1002863265297047
2021-02-16,0.7727086634115021
2021-02-17,3.0221414575188073
2021-02-18,2.265851209583673
2021-02-19,1.4012107707547572
2021-02-20,3.2409215804180187
2021-02-21,2.092539707434287
2021-02-22,2.9434377472510613
2021-02-23,2.054014785128087
2021-02-24,3.6485983399055897
2021-02-25,3.404272673954564
2021-02-26,1.8008286812167411
2021-02-27,2.7772567607634846
2021-02-28,2.516300759668118
2021-03-01,3.094905246025879
2021-03-02,1.2280612315359165
2021-03-03,2.5488411679987513
2021-03-04,2.8467395894796703
2021-03-05,0.5930084108615086
2021-03-06,1.0533931898673798
2021-03-07,0.36861425779191936
2021-03-08,1.7844745324443538
2021-03-09,2.5740338046367697
2021-03-10,3.2018856416768227
2021-03-11,2.05927582433582
2021-03-12,3.3028924364570336
2021-03-13,0.8959188334280868
2021-03-14,0.6372940485158762
2021-03-15,1.955561840882705
2021-03-16,2.307252359151446
2021-03-17,1.9738442015247255
2021-03-18,0.34604631996809854
2021-03-19,1.9287039683897693
2021-03-20,0.9564243995961175
2021-03-21,2.535738039064031
